student_id,gender,department,scholarship,parental_education,extra_curricular,age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,sports_participation,dropout,,department,dropout,AVERAGE of study_hours_per_week,AVERAGE of attendance_rate
206984,NA,nan,N,Postgraduate,Y,16,6.899120312,91.37094271,62327,2,10.8,21,0,6,No,0,,,,,
206795,NA,ARTS,No,Postgraduate,nan,23,6.247545149,53.9024501,40958,4,22.8,0,2,5,No,1,,,,,
211134,Other,ECE,Y,NA,Y,22,5.07999376,83.08059626,77655,3,14.3,57,2,4,Y,1,,,,,
203518,M,CS,Y,nan,No,18,4.690071136,97.32411512,61049,2,13.1,13,3,9,No,0,,,,,
214123,Female,ARTS,nan,nan,Y,21,4.726543139,100,25031,3,16.2,32,0,1,No,0,,,,,
210546,,ECE,N,None,No,20,,63.54164424,83800,6,,22,0,5,,1,,,,,
204732,Male,BIO,No,Postgraduate,Y,24,6.009406379,95.54868387,21124,6,5.9,15,0,7,No,1,,,,,
212679,FEMALE,COMMERCE,Y,Primary,,,6.097067021,84.97418933,63909,3,9.2,55,3,5,N,0,,,,,
200773,Female,CIVIL,N,Secondary,Yes,24,4.194176077,84.49228667,80898,3,10.9,53,2,1,,0,,,,,
200865,Female,CIVIL,N,Secondary,-,26,6.18032801,74.98347772,37490,6,16.6,17,1,5,N,0,,,,,
208521,M,BIO,N,Primary,N,16,,61.2202775,41736,6,20.8,13,1,7,No,0,,,,,
205200,Other,BIO,Y,Primary,Yes,24,4.112656246,92.12188948,56344,5,23.9,56,1,4,Yes,1,,,,,
218394,Male,CS,N,Primary,,,5.64829052,65.52458633,74953,6,20.8,14,0,0,,1,,,,,
200641,Female,nan,Nope,Secondary,nan,26,5.964146528,71.36830848,77036,4,,15,4,8,Yes,0,,,,,
200018,Other,BIO,No,Graduate,Yes,26,6.624884298,73.83301323,32613,3,5.3,18,0,3,No,0,,,,,
214887,FEMALE,COMMERCE,Y,nan,No,25,4.215478592,85.88612878,59691,2,17.2,39,1,9,Yes,0,,,,,
211089,M,nan,N,None,No,22,4.156856021,74.55482554,40128,4,8.7,8,1,0,NA,1,,,,,
203203,M,CIVIL,No,Postgraduate,N,22,6.149529169,71.02249164,442940,4,,54,2,5,No,0,,,,,
207288,Other,ARTS,N,NA,nan,21,5.746885368,81.27974924,13603,5,11.2,38,1,7,Yes,0,,,,,
212501,Male,ME,Y,Primary,Yes,16,6.324685785,68.8650209,53067,4,9.7,7,0,3,Yes,0,,,,,
205204,Other,ARTS,No,Graduate,N,18,4.219939496,100,82203,6,20.4,47,4,2,No,0,,,,,
209057,Other,ARTS,Nope,Graduate,N,19,5.381157189,55.61223183,68571,2,5.5,58,1,2,Yes,0,,,,,
213708,Other,BIO,Yes,Postgraduate,Yes,18,6.605890002,66.18582116,61382,4,15.2,3,3,3,Yes,0,,,,,
211177,FEMALE,ME,No,Secondary,nan,16,5.517595788,67.05975325,54915,3,13.6,4,4,9,No,0,,,,,
214990,FEMALE,ME,nan,Graduate,No,21,,77.80405962,6745,3,24.8,19,0,0,No,0,,,,,
216483,Male,COMMERCE,nan,Graduate,No,26,4.424860573,56.3315296,28092,3,9.5,11,3,8,Yes,0,,,,,
206923,Male,,No,Graduate,nan,21,5.066580081,81.51665354,63806,5,5.7,28,4,1,No,0,,,,,
203840,FEMALE,ME,nan,Secondary,nan,16,5.940163222,68.1407994,31861,5,21.2,57,3,9,No,0,,,,,
217404,Male,CS,Yes,Postgraduate,N,24,5.238720152,,58835,3,9.1,53,4,6,nan,0,,,,,
211998,NA,nan,Yes,Graduate,Y,21,5.946821386,74.95239188,42864,6,8.9,31,0,7,Yes,0,,,,,
211197,Female,nan,Yes,nan,-,21,5.716662676,81.46285541,58513,2,23.9,8,0,1,No,0,,,,,
209154,Other,ECE,Yes,Primary,,19,6.55541828,71.72872034,17545,6,19.2,30,4,9,No,0,,,,,
213968,Female,,nan,nan,N,23,5.426428982,76.80883634,48729,6,11.8,19,3,2,,0,,,,,
217782,FEMALE,BIO,Y,Primary,nan,22,5.670917341,82.00935927,33646,5,15.7,30,3,2,No,0,,,,,
212921,NA,ARTS,Y,None,-,16,6.640831307,63.91290491,36075,3,8.5,40,2,1,No,1,,,,,
206665,Female,COMMERCE,No,nan,No,19,4.283338155,67.95699945,17505,2,5.4,14,1,5,Yes,0,,,,,
203240,M,CS,No,Graduate,-,19,6.820992401,95.62277871,-1244,5,12.9,24,0,1,No,0,,,,,
219343,Male,ME,N,Graduate,N,21,4.10199015,79.96853108,23040,5,9.6,26,3,1,Yes,0,,,,,
203309,M,nan,No,Secondary,N,21,,70.35647538,66450,3,7.6,53,3,3,,0,,,,,
210358,Male,BIO,nan,NA,nan,17,4.607834545,70.59498935,85374,6,14.9,45,0,4,Yes,0,,,,,
200363,Other,COMMERCE,N,Graduate,Yes,19,6.893533655,50.15395229,44604,6,22.9,18,1,8,,0,,,,,
203723,FEMALE,ARTS,Yes,Graduate,N,16,4.402985885,84.53925162,76914,3,18.4,22,1,7,No,0,,,,,
211017,M,ME,Nope,Graduate,No,17,4.877716797,83.63412728,66065,5,23.3,14,0,0,nan,0,,,,,
215154,FEMALE,CS,nan,Secondary,Yes,18,5.345044103,62.99414833,746130,2,6.7,38,4,9,Yes,0,,,,,
207670,Male,BIO,No,None,nan,26,6.711631426,81.60798676,36534,6,19.8,50,2,3,Y,0,,,,,
211789,Female,ARTS,Y,nan,Y,24,5.380995941,100,57829,6,22.8,15,0,0,Yes,1,,,,,
204726,FEMALE,COMMERCE,,NA,No,22,6.433941596,60.79990385,36971,2,24.5,3,3,5,Yes,0,,,,,
208738,Male,BIO,Yes,Primary,Yes,17,6.097272082,94.17647836,50792,6,19.3,27,4,3,No,0,,,,,
202940,NA,ME,Nope,,-,22,6.741322122,73.17009086,58215,3,,42,1,2,Yes,0,,,,,
200471,Male,CS,No,Primary,Y,21,6.351526968,75.58443818,92586,4,6.2,8,0,4,No,0,,,,,
201641,Male,COMMERCE,Yes,Secondary,Y,22,6.019664506,75.42761593,47282,2,9.6,25,0,7,No,1,,,,,
219371,Other,ARTS,Nope,NA,nan,23,5.669477141,82.06135529,21112,6,12.8,57,3,5,No,1,,,,,
218560,Male,CIVIL,nan,Graduate,Yes,23,5.974212797,59.32946855,51434,2,12.1,47,1,0,No,0,,,,,
218820,NA,CIVIL,Nope,nan,N,17,6.691769272,50.01021547,71889,2,,47,2,6,No,0,,,,,
214695,Male,ME,Y,None,N,16,4.760621967,81.81324493,17959,6,8,14,0,5,No,1,,,,,
201172,Other,nan,,None,nan,,4.247432953,70.20191238,68562,3,21,56,1,8,No,0,,,,,
216341,M,BIO,nan,NA,Yes,16,5.723574795,95.39976293,60061,3,23.2,56,3,0,Yes,0,,,,,
213465,Other,ARTS,Nope,Graduate,Y,26,4.760950419,74.07922658,28167,4,8.7,41,3,6,NA,1,,,,,
206085,Female,ARTS,N,nan,N,18,6.808795937,65.8417211,19422,3,17.8,14,1,3,No,0,,,,,
209602,M,nan,nan,Graduate,N,20,5.791270359,42.46916143,48356,5,6.5,6,3,7,nan,0,,,,,
219154,,COMMERCE,Nope,nan,No,24,,45.49047719,35909,4,15.1,34,4,2,No,0,,,,,
215933,Female,CS,Y,None,Yes,24,5.970391268,63.88450356,37293,3,14.7,0,0,9,No,0,,,,,
203364,,CS,Nope,,Yes,,5.165517417,82.08920477,21487,6,8.2,19,3,2,Yes,0,,,,,
218469,Female,nan,No,Secondary,No,26,,65.57842831,11768,2,19.7,17,2,9,Yes,1,,,,,
214474,Other,ECE,,Graduate,nan,21,4.18349891,72.98221808,64840,5,15.1,3,4,5,N,0,,,,,
212665,FEMALE,ARTS,nan,Secondary,Y,,4.405075547,97.54689477,13539,6,21.2,52,4,3,,0,,,,,
201410,Female,nan,N,NA,Y,26,5.685077824,79.66366348,75667,,11.3,48,3,3,No,0,,,,,
212479,Female,ARTS,,nan,Y,26,4.072488276,65.53128779,13095,5,6.1,5,0,0,N,1,,,,,
200142,Female,CIVIL,Nope,nan,-,22,,100,28646,4,16.3,13,0,1,nan,0,,,,,
206666,Female,BIO,No,None,-,18,5.551856981,93.91045681,57381,3,22.7,9,4,7,No,1,,,,,
211332,FEMALE,ARTS,,None,N,22,5.511256489,81.91429153,39064,4,22.4,57,3,0,Yes,1,,,,,
208634,Other,ME,Nope,Primary,Y,20,4.929184271,64.26115908,23126,3,7.1,14,3,6,Y,0,,,,,
217677,NA,COMMERCE,N,Primary,No,26,4.449435814,83.88463193,33201,3,18.4,7,0,7,N,0,,,,,
200815,FEMALE,ARTS,No,nan,Y,16,6.303825999,78.67415475,53717,4,14.1,42,2,8,N,1,,,,,
206500,Other,BIO,No,nan,Y,21,5.033250252,66.01556264,93953,4,10.2,22,0,3,No,0,,,,,
207322,Other,BIO,nan,Primary,No,25,4.047866976,77.05138761,48771,6,8.3,22,2,6,No,1,,,,,
202131,M,ARTS,Y,Primary,Yes,23,6.881523978,72.7811732,33672,5,17.7,27,2,5,Yes,0,,,,,
201797,NA,nan,N,Primary,Y,16,6.241604819,68.82290998,63792,5,20.8,27,4,8,Yes,0,,,,,
207727,Female,COMMERCE,Nope,NA,Y,19,6.169430571,89.33003632,86832,5,7.9,27,2,1,Yes,0,,,,,
204575,Other,CS,No,nan,No,18,5.399315297,56.77219269,57425,3,8.3,28,1,2,No,0,,,,,
205190,Other,CS,nan,nan,N,18,4.879738584,84.14258175,66513,4,20.3,34,2,8,Yes,0,,,,,
208167,M,CS,No,Primary,Yes,22,4.436674299,85.25012173,52692,3,18.6,4,1,4,N,0,,,,,
203122,Other,ME,N,Graduate,N,24,6.013549282,62.37828401,4160,5,9.5,26,2,9,N,1,,,,,
214045,FEMALE,COMMERCE,Yes,Graduate,Yes,23,4.774441516,48.85804881,39491,3,13,17,1,3,No,1,,,,,
205365,M,nan,Y,nan,nan,19,4.605586479,95.12819045,44284,2,13,15,2,6,No,1,,,,,
212410,Female,CIVIL,Yes,nan,No,20,4.08647042,80.61631206,62654,2,15.5,50,0,8,No,0,,,,,
204275,M,ARTS,N,NA,-,23,4.885597936,75.40484698,64674,6,23.9,49,2,6,No,1,,,,,
200523,Other,ARTS,N,Secondary,No,19,6.035447723,74.59715871,68680,5,13.9,51,2,3,No,0,,,,,
203089,Female,ARTS,,Postgraduate,N,25,,100,61939,6,,6,0,9,No,0,,,,,
215923,Female,CIVIL,,Graduate,,20,4.560929995,66.00316438,26521,2,7.7,57,3,2,Yes,0,,,,,
211619,Female,BIO,Nope,Graduate,No,18,6.068220664,65.4233789,78608,5,7,8,4,8,No,0,,,,,
218211,Male,ECE,nan,Postgraduate,No,20,4.104874497,80.0385358,75784,2,19.9,40,4,4,Yes,0,,,,,
201996,M,CS,N,None,Y,16,6.169400644,93.40722704,71219,6,20.3,29,2,0,No,0,,,,,
205253,NA,BIO,No,Primary,N,16,4.66284331,93.3356719,71335,6,21.5,30,4,5,Y,0,,,,,
218613,Female,BIO,nan,None,No,24,6.895029196,67.16818191,23141,2,9.8,13,1,1,Yes,0,,,,,
201532,Female,CS,Nope,Secondary,Y,17,5.285234517,72.20645977,27253,2,13.5,25,0,9,Yes,0,,,,,
211819,Other,CS,Nope,NA,-,26,4.327632611,76.95531745,88139,4,11.8,32,4,4,No,1,,,,,
214637,Other,ME,Y,Secondary,-,17,6.164010828,81.8103224,29508,2,9.7,28,4,4,Y,0,,,,,
211602,Other,COMMERCE,,Primary,Y,18,6.963080497,69.52697717,23111,5,21.5,41,4,4,No,1,,,,,
202831,NA,CS,Y,nan,Yes,19,5.5010059,82.81846911,63067,3,17.9,26,0,9,nan,0,,,,,
208269,FEMALE,COMMERCE,Yes,Postgraduate,N,16,,78.73410249,34737,6,12.1,45,3,8,Y,0,,,,,
209727,Other,,No,None,nan,23,4.7641189,84.15985396,51570,4,17.7,31,2,0,Yes,0,,,,,
207489,M,BIO,Yes,Graduate,Yes,17,4.923034446,71.18499282,38745,6,7.2,33,2,0,No,1,,,,,
212071,Other,BIO,nan,None,Y,25,5.757148216,67.29284854,37969,6,9.2,16,4,9,No,0,,,,,
213494,NA,ARTS,No,Postgraduate,Y,23,5.911733586,54.33472809,68034,2,24.3,58,2,7,No,0,,,,,
214805,M,nan,N,Primary,nan,16,6.053080739,80.56818886,68131,3,7.6,58,1,3,Yes,0,,,,,
218061,FEMALE,ECE,Nope,None,nan,17,6.508742184,88.47628309,17260,5,21.9,45,4,0,Yes,1,,,,,
214752,Male,CS,N,NA,Y,,4.853045613,61.17484855,67616,6,24.3,56,4,7,No,1,,,,,
201299,Other,ME,nan,None,Y,17,5.483113751,76.17966736,73463,6,19.9,32,2,9,No,1,,,,,
206273,Male,ECE,Nope,Secondary,No,26,6.278222506,74.71636211,69667,3,17.8,7,3,9,nan,0,,,,,
205499,,ME,No,nan,Yes,24,6.957076113,90.26240839,85125,4,23.3,24,1,3,nan,0,,,,,
216045,,ME,nan,Graduate,No,25,4.77462984,89.816088,15685,6,19.3,22,1,0,nan,0,,,,,
203276,Male,CS,Y,Secondary,N,19,4.293539298,61.10047993,78380,2,20.7,1,0,3,Yes,0,,,,,
209294,Other,ECE,nan,NA,No,17,,60.79525284,38321,3,6.1,37,1,7,No,1,,,,,
206230,M,ME,nan,NA,Y,16,4.511259879,62.87407249,35850,3,,2,1,6,Y,1,,,,,
201480,Female,CS,N,NA,Y,19,6.47802261,71.75354497,52349,6,8.3,3,0,3,Yes,0,,,,,
218889,,CS,N,Graduate,No,21,4.793117903,79.78129535,67750,4,11.2,29,1,3,Yes,0,,,,,
201601,Other,CS,No,None,nan,25,6.480050721,63.9203624,47225,6,22.2,37,0,3,NA,0,,,,,
210151,NA,CS,Yes,Primary,Yes,22,4.199695688,77.31864168,82415,3,7.4,25,1,7,Yes,0,,,,,
205091,Other,nan,Nope,NA,No,24,6.212100185,72.33619711,8299,2,17.2,22,0,0,Yes,0,,,,,
207067,Other,COMMERCE,Yes,Postgraduate,N,20,4.118434675,70.26354808,43232,,18.1,1,1,2,Yes,0,,,,,
217344,M,ME,nan,Postgraduate,No,21,5.737819463,82.49033429,45442,5,23.7,19,4,8,No,0,,,,,
210987,Female,ARTS,nan,Postgraduate,,18,4.181157328,79.62213207,77387,4,7.6,23,4,2,No,1,,,,,
218221,FEMALE,ARTS,N,NA,No,,5.951001339,69.23160101,49870,6,11.4,53,1,4,No,0,,,,,
216070,NA,ARTS,nan,nan,Y,16,5.009331736,,56281,2,11.8,7,1,5,Yes,0,,,,,
215150,Other,COMMERCE,,Secondary,nan,20,4.567134472,38.08219304,46439,3,20.1,32,0,5,Yes,1,,,,,
203661,FEMALE,COMMERCE,Y,Graduate,Yes,20,5.545416969,71.97906209,30234,5,9.7,54,2,0,Yes,0,,,,,
206048,Male,COMMERCE,Yes,None,nan,16,5.833745619,62.8634139,22746,6,18.8,49,1,5,No,1,,,,,
208747,M,CIVIL,Yes,Secondary,No,24,4.732044702,52.77252822,59131,,6,11,1,8,NA,1,,,,,
204825,FEMALE,CIVIL,Y,NA,No,19,4.46545062,71.4283329,27042,,15.8,25,1,5,Yes,0,,,,,
209355,Other,BIO,nan,nan,-,19,6.896340316,46.76042557,46726,2,15.2,23,0,7,No,0,,,,,
205680,NA,COMMERCE,No,Primary,nan,21,5.388830646,69.28487081,82795,3,18,24,2,2,No,0,,,,,
211549,FEMALE,ME,No,Graduate,-,20,6.920463915,77.95609699,74507,5,17.2,57,3,9,,0,,,,,
212907,FEMALE,ECE,No,Secondary,No,24,5.284518226,84.62470798,57228,5,13.4,15,0,4,No,0,,,,,
200397,Female,nan,Yes,Postgraduate,Yes,23,6.926398074,72.9674087,30750,3,14.1,44,0,1,No,0,,,,,
201537,M,nan,Y,nan,N,19,5.621013967,78.51733149,62650,6,5.3,21,3,8,No,1,,,,,
202506,NA,CS,N,Secondary,Yes,21,5.790915877,83.69406069,71701,6,22.6,20,4,0,Yes,0,,,,,
209893,FEMALE,COMMERCE,Yes,nan,No,,6.644950224,76.6570609,45601,4,20.1,10,1,2,No,0,,,,,
215436,NA,COMMERCE,Y,nan,No,24,4.573694151,90.55891563,46091,4,19.3,49,1,2,Yes,1,,,,,
219845,M,BIO,N,None,-,16,6.74917902,84.52962457,52026,5,13.7,34,3,7,No,1,,,,,
215984,NA,ARTS,Yes,Postgraduate,Y,19,6.327607303,75.89597604,37505,2,23,53,2,8,Yes,0,,,,,
203010,NA,BIO,Nope,NA,Y,26,5.102004997,66.46775613,21830,2,6.9,35,4,3,,0,,,,,
217088,FEMALE,nan,Nope,Secondary,-,22,6.332368927,80.17003521,56103,,,20,3,4,Yes,0,,,,,
200723,,COMMERCE,N,Graduate,Yes,22,4.742857145,74.83909213,49602,4,16,22,2,1,No,1,,,,,
200300,Female,nan,nan,None,-,18,6.022537962,80.27275966,98352,4,24.2,35,4,2,No,0,,,,,
203192,Other,COMMERCE,nan,Secondary,No,25,5.768192544,82.39403025,46290,3,12.6,10,4,3,No,0,,,,,
215503,M,CIVIL,,NA,Yes,19,6.636011194,86.30822552,42333,3,18.7,31,2,0,No,0,,,,,
207328,Female,BIO,Yes,Secondary,-,17,5.992664895,88.30300581,33753,6,19.6,21,4,9,Yes,0,,,,,
212486,NA,COMMERCE,Y,,No,16,6.801556,73.78074283,52803,,15.8,28,0,4,Y,0,,,,,
214222,Female,CIVIL,nan,nan,-,21,4.503320468,63.01198828,83552,4,10.3,10,3,2,Yes,0,,,,,
204185,Female,ARTS,N,Postgraduate,Y,24,6.987878964,47.404159,16022,4,22.4,20,4,7,No,0,,,,,
202713,Female,BIO,No,Graduate,No,24,5.605261625,64.95062732,-11789,5,19.1,28,2,4,No,1,,,,,
218118,NA,ARTS,Nope,nan,Y,19,5.565469809,68.49898109,3268,5,,1,0,1,,0,,,,,
211496,Male,BIO,N,NA,-,25,6.464033226,73.6883421,85391,6,21.9,3,4,7,No,0,,,,,
211334,NA,CS,Y,Primary,-,24,5.581096562,80.96225362,16539,6,,24,0,0,No,1,,,,,
213647,NA,BIO,Nope,Secondary,Y,19,,78.70760954,44061,,17.3,12,4,0,No,0,,,,,
219619,M,ARTS,Nope,,Y,26,5.103516495,84.26802396,64060,3,17.8,27,3,8,Yes,0,,,,,
217871,FEMALE,ME,nan,nan,-,22,4.187221585,71.71361201,45469,4,,55,4,8,No,1,,,,,
219638,NA,ARTS,nan,None,No,18,4.978019023,70.67720939,48556,3,9.5,40,4,8,Yes,0,,,,,
213147,FEMALE,CIVIL,No,nan,Y,25,6.702481192,61.58615219,49375,2,8,0,2,5,No,1,,,,,
204582,NA,COMMERCE,Yes,Primary,No,17,4.468061475,62.878771,94463,4,6,53,3,2,Y,0,,,,,
219655,Female,ECE,N,,nan,19,4.023908274,81.92866998,68821,3,12.2,48,0,5,No,1,,,,,
207367,M,ME,No,NA,nan,21,5.685822069,84.31342158,53296,6,19.3,17,2,6,No,0,,,,,
210681,Female,ARTS,Nope,nan,N,21,,87.32668123,34365,2,8.5,15,1,7,,0,,,,,
217539,FEMALE,COMMERCE,N,Secondary,Y,16,5.243322492,55.82619866,63940,6,10.9,14,1,6,No,1,,,,,
202511,Other,BIO,nan,NA,No,19,6.20735583,50.41685458,58051,6,13.7,49,3,6,Yes,0,,,,,
219659,FEMALE,ARTS,Y,Primary,Y,17,6.341060054,84.08455768,42064,2,11.9,55,1,7,No,0,,,,,
207433,NA,CS,Y,Graduate,Yes,16,4.963197112,72.5064895,40619,3,17,32,4,2,No,0,,,,,
218696,Male,nan,No,Secondary,N,25,,76.13233322,75300,6,10.9,3,1,5,No,1,,,,,
209344,FEMALE,ARTS,N,Primary,Y,17,5.602150742,67.54786008,75544,4,15.6,18,1,7,Yes,0,,,,,
214141,M,nan,nan,,nan,17,4.453174001,63.39451896,56198,2,6.9,48,1,8,No,0,,,,,
206965,,BIO,Nope,Primary,-,18,4.425280397,44.60712069,30946,3,19.7,47,0,3,No,1,,,,,
201212,Other,CIVIL,Nope,nan,-,22,5.226883944,70.1585413,60586,2,24.4,26,1,6,No,0,,,,,
212695,NA,CIVIL,Y,Primary,Y,25,6.180777702,63.45075142,51286,2,9.1,41,4,1,NA,1,,,,,
207055,Male,CIVIL,,NA,Y,21,4.76620812,65.86630864,21477,3,22.2,9,2,8,No,1,,,,,
214251,Other,ARTS,Nope,Secondary,-,16,5.933754866,85.65132696,50153,3,20.9,43,2,0,Yes,0,,,,,
202349,NA,ARTS,Nope,Postgraduate,N,18,4.712029652,78.87552733,70048,3,,3,1,4,NA,1,,,,,
209261,M,CS,N,None,Y,26,6.6367803,67.41012914,42514,3,18.1,26,4,7,No,0,,,,,
214086,Female,ECE,nan,Graduate,N,22,,71.40340046,53190,5,9.7,50,3,8,Yes,0,,,,,
218732,M,ECE,nan,Secondary,Yes,17,4.199393983,88.87882098,38227,3,13,11,3,4,Yes,0,,,,,
216814,Other,ARTS,Y,None,No,20,5.462916977,62.05341152,65100,6,8.1,7,0,0,NA,0,,,,,
217517,FEMALE,ECE,No,Primary,N,17,6.62345942,70.97481546,16751,6,15.5,30,3,6,No,1,,,,,
205427,FEMALE,ME,No,nan,No,26,5.220177664,72.73686897,78117,6,17.8,58,1,4,Yes,0,,,,,
216397,Female,ARTS,No,Primary,-,17,4.97139599,83.3914563,813490,6,8.6,0,0,7,No,0,,,,,
203426,Male,ME,Yes,Postgraduate,Yes,19,6.924860878,79.48063127,42568,3,7.6,42,1,5,Yes,0,,,,,
208857,Other,CIVIL,Y,Primary,Yes,17,6.068054017,76.64947608,61661,3,18.8,42,2,7,No,0,,,,,
212854,Other,ECE,No,None,,18,6.270877411,54.06657325,77388,3,19.8,55,3,0,No,1,,,,,
207216,Female,CS,Y,NA,nan,17,6.513035,77.06981903,30123,6,19.9,58,2,6,No,0,,,,,
205994,NA,ME,Yes,None,No,17,5.92220966,,90970,6,15.3,19,3,5,Yes,0,,,,,
208834,,nan,Y,,N,16,6.79117974,,35172,2,12.4,50,3,9,nan,0,,,,,
211070,Male,ARTS,Nope,Primary,Yes,20,5.500271303,72.96750218,61193,3,8.7,51,3,7,N,0,,,,,
203767,NA,BIO,No,NA,nan,21,,82.41810372,77165,4,8.3,23,3,5,No,0,,,,,
204272,NA,CS,,None,Yes,24,6.055781489,91.55491634,48547,6,12.8,22,3,3,No,0,,,,,
213722,Female,ECE,No,Postgraduate,N,26,4.494643146,80.44096849,-945,6,7,28,2,4,No,1,,,,,
214514,,CIVIL,Yes,Postgraduate,Y,16,6.468560004,77.28465241,23538,3,18.2,17,4,7,No,0,,,,,
200786,M,CS,N,None,-,17,5.983954568,84.7422416,52842,5,14.3,54,0,7,Yes,0,,,,,
211049,M,nan,Nope,nan,-,,4.104444806,64.22115319,50170,6,7.7,7,0,9,No,1,,,,,
214404,Other,nan,No,Graduate,-,25,6.745132586,60.78514585,37453,5,7.4,44,2,9,No,0,,,,,
218751,FEMALE,ME,Nope,Postgraduate,Y,18,5.350804021,74.87498971,27316,3,9.2,53,2,9,No,0,,,,,
219349,Male,nan,nan,None,nan,22,5.298731705,76.61829146,70449,4,8.3,24,1,1,No,0,,,,,
206481,Other,COMMERCE,Yes,Primary,nan,24,5.706752569,80.77520037,34708,3,16,29,4,2,No,0,,,,,
212379,NA,ECE,nan,Postgraduate,No,18,4.559187886,66.02308921,61718,3,13.8,5,4,0,No,0,,,,,
207853,Other,COMMERCE,Nope,nan,Y,21,6.439177586,57.18830717,11756,3,14.4,36,4,3,NA,1,,,,,
219420,NA,,Y,None,N,17,4.079820899,71.39669674,28763,6,22.6,59,1,3,No,1,,,,,
217130,Male,ARTS,nan,Graduate,Yes,23,6.957824759,78.48199425,8582,5,9.7,58,0,7,N,0,,,,,
213016,M,ARTS,N,Primary,Y,24,6.885905796,68.99636092,101321,4,20.1,8,1,6,Y,0,,,,,
214259,M,COMMERCE,No,nan,N,16,5.930852441,73.58301385,24631,2,19.2,13,1,8,No,0,,,,,
202905,Male,CIVIL,Nope,None,nan,23,6.35937554,86.77943458,33874,2,6.7,47,4,9,Y,0,,,,,
204626,M,CIVIL,N,None,N,19,5.438487125,79.44982031,65734,2,13.3,6,3,7,Yes,0,,,,,
214718,NA,CS,Nope,Postgraduate,,25,5.826393551,68.94590733,76916,3,23,12,3,2,,0,,,,,
200996,Other,ARTS,Yes,None,N,18,5.178211378,89.33291795,39628,5,24.7,47,0,0,No,0,,,,,
218094,Male,ECE,N,nan,N,25,6.645921907,78.16700409,51413,3,,56,4,6,Yes,0,,,,,
200154,NA,ME,N,Primary,nan,18,5.721385323,86.69676927,67638,5,14.2,17,3,3,Yes,0,,,,,
207246,Female,CIVIL,N,nan,,16,5.576661246,66.94029983,15257,4,19.9,10,3,7,NA,1,,,,,
211468,,,No,Graduate,N,21,5.964308378,91.57578287,69471,2,19.4,54,2,4,No,0,,,,,
206250,M,ARTS,No,Primary,No,22,6.506446745,60.27654036,53304,2,13.5,46,4,4,No,0,,,,,
215862,Other,nan,N,Postgraduate,N,16,4.659308265,80.92255839,44405,3,20.3,20,3,5,Yes,0,,,,,
208055,,ME,Y,nan,nan,,6.341740061,82.8686852,32920,3,10.1,51,2,5,No,0,,,,,
216090,Other,CIVIL,nan,NA,N,19,4.062384576,,68719,3,14.5,11,3,8,nan,0,,,,,
205523,NA,BIO,Yes,Postgraduate,Y,21,5.322964343,66.55082336,48517,6,11.8,12,1,4,N,1,,,,,
217156,,ARTS,Yes,None,Y,22,5.247326499,61.64720974,44877,4,9.8,14,2,9,No,0,,,,,
207505,FEMALE,ME,Y,None,No,16,4.605043604,65.30721287,42631,2,8.4,41,4,7,No,0,,,,,
208926,NA,BIO,Yes,None,-,23,6.913864829,73.32609292,50373,3,21.1,13,2,5,Yes,0,,,,,
200156,Male,nan,Y,Postgraduate,Yes,20,4.729643326,57.97200698,48220,5,17.4,49,2,8,No,1,,,,,
203504,Other,,N,nan,nan,22,4.824989741,75.88870383,46299,,22.2,53,1,1,No,0,,,,,
203085,NA,nan,No,None,N,22,6.862052976,70.16896626,40920,6,10.1,3,3,7,Yes,1,,,,,
217848,Male,nan,N,None,N,,6.211825958,69.79916058,80935,4,14.8,27,1,7,No,0,,,,,
201552,NA,ME,N,Graduate,No,,5.374320481,64.63453566,26074,5,13.2,4,2,3,nan,0,,,,,
213393,Male,CIVIL,No,Primary,nan,24,6.791908014,81.22157179,31322,6,16.6,15,0,6,No,0,,,,,
215263,Other,COMMERCE,N,Graduate,No,26,6.170876772,70.41280163,72030,6,11.6,4,0,0,N,1,,,,,
202148,Male,CS,Nope,nan,N,24,,89.55289852,53267,5,9.4,20,4,2,No,0,,,,,
211987,M,CIVIL,N,NA,Y,,6.933401802,91.70905267,54239,6,15.1,50,1,9,No,0,,,,,
200495,M,,N,Secondary,N,26,4.418703427,82.30472296,62127,4,5.1,16,3,7,No,0,,,,,
217768,M,CIVIL,Y,None,nan,20,6.954047577,52.24001137,51691,6,7.3,51,1,5,Yes,1,,,,,
202321,Other,ECE,Y,None,Yes,22,5.224828924,77.99615159,77237,3,14.4,5,1,4,,0,,,,,
200912,Other,CS,Y,NA,Y,26,6.365457131,75.46418607,75582,2,7.1,19,2,1,Y,0,,,,,
215732,NA,CS,No,None,nan,20,6.696243223,77.62346875,55878,5,17.4,7,3,8,No,0,,,,,
208777,Male,BIO,N,Postgraduate,Yes,16,4.937206415,82.54640192,74711,6,13.4,35,4,0,NA,0,,,,,
200151,Other,ECE,Nope,nan,-,20,5.595075878,59.6472312,22024,3,5.6,52,4,7,No,1,,,,,
215289,NA,ARTS,N,Graduate,nan,24,6.355719582,81.20116195,52810,3,16.9,18,4,1,Yes,0,,,,,
217722,M,COMMERCE,Yes,Secondary,Y,23,5.634795162,67.61605986,63286,2,5,0,3,9,No,0,,,,,
