age,cgpa,attendance_rate,family_income,past_failures,study_hours_per_week,assignments_submitted,projects_completed,total_activities,dropout,Unnamed: 17,department.1,dropout.1,AVERAGE of study_hours_per_week,AVERAGE of attendance_rate,gender_male,gender_other,department_BIO,department_CIVIL,department_COMMERCE,department_CS,department_ECE,department_ME,scholarship_yes,parental_education_Postgraduate,parental_education_Primary,parental_education_Secondary,extra_curricular_yes,sports_participation_yes
21.0,5.922256475,93.49552845,43302.0,2.0,24.0,11,0,5,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,False,False,True,False,True
16.0,5.216739234,57.91243577,349570.0,5.0,17.5,39,2,4,1,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,True,False,False,False,False,False
20.0,6.769776402,82.77733086,43412.0,5.0,15.9,41,0,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,True,False,True,False,False,False,False,False
17.0,6.967134738,46.77055847,30229.0,3.0,12.2,10,4,4,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,True,False,False,False,True,False
24.0,6.988557517,74.2569145,15757.0,5.0,24.7,39,3,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,False,False,False,False,False,False
25.0,4.994455862,91.09594175,59308.0,6.0,15.1,5,2,4,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,False,False,False,False,True,False
20.0,4.034763711,70.55459673,31390.0,2.0,15.9,30,4,0,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,True,False,False,False,False,False,False,True,True
21.0,5.102665658,55.62990658,26449.0,4.0,20.5,18,1,3,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,True,False,False,False,False,False
25.0,5.178756181,57.28182139,55343.0,3.0,15.1,42,3,3,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,True,False,False
16.0,4.964315786,72.84895632,22981.0,6.0,18.7,18,2,5,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,True,True,False,False,False,False,False
17.0,4.68085713,96.90803226,85068.0,6.0,5.1,4,2,9,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,False
24.0,6.797218202,69.39923357,89010.0,2.0,7.7,54,3,9,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,False,True,False,False,False,False
17.0,6.764210277,95.13873214,39770.0,6.0,8.1,45,2,3,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,True,False,False,False,False,False
25.0,4.946655708,74.86066127,64931.0,3.0,15.1,3,1,9,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,False,False,False,False,True,True
23.0,4.80643778,51.1751348,61749.0,3.0,15.5,45,1,6,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21.0,5.925652253,74.86960284,38279.0,3.0,21.8,5,0,3,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,False,False,False
17.0,5.500271303,74.80904387,60258.0,4.0,11.0,17,0,5,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,True,False,False,False,False,False,False,False,False,True
19.0,6.206709743,87.00000529,28406.0,4.0,13.4,2,1,7,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,True,False,False,False,False,False,False
20.0,4.966406336,87.60253332,46278.0,6.0,18.9,12,1,0,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,False,False,False,False,False,False
20.0,4.060002015,74.68824937,67521.0,3.0,9.4,56,2,6,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,False,True,False,False,False,False
23.0,4.066626518,75.09409398,59484.0,3.0,10.2,43,4,0,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22.0,5.179661066,54.13717617,74777.0,4.0,14.6,58,2,6,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,True
17.0,5.748869861,81.18251401,31487.0,4.0,11.8,6,0,4,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,True,False,False,False,False,False,False,False,False
21.0,5.41094563,56.44406393,97796.0,5.0,13.1,43,2,9,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,True,False,True,False,True,False
22.0,4.792905348,67.31602285,51306.0,2.0,13.0,17,1,5,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,True,False,False,False,False,False,False,True,False,False
21.0,6.67684618,73.8148,15770.0,2.0,23.1,2,1,6,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,False,False,False
21.0,5.084859375,59.56790086,70424.0,6.0,7.0,43,2,6,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,True,False,True,False,False,False
23.0,5.561013312,78.81503369,81025.0,3.0,8.6,8,1,3,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,True,False,False,False
17.0,5.498448384,74.47262576,86544.0,6.0,5.9,8,2,1,1,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,False,True,False,False,False,False
24.0,4.846176918,65.69550901,66781.0,5.0,5.2,36,2,5,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,True,False,False,False,False,False
21.0,5.779040202,76.97642859,62826.0,4.0,10.0,39,2,5,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,True,False,False,False,False,False,False
20.0,6.308832566,70.50675986,37302.0,2.0,14.6,24,1,9,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,False,False,True,True,False,False,True,False,True
25.0,5.225256091,75.52660672,68980.0,3.0,14.5,52,3,2,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,False,False,False,False,False,False
24.0,6.609372232,88.57314381,29776.0,6.0,24.8,9,0,8,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,False,False,False,True,False,False
26.0,4.455605915,71.25009032,57430.0,5.0,15.8,8,3,2,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,True,False,False,False,False,False,True,False,True,False
21.0,5.010131304,70.48042289,20791.0,5.0,22.1,46,3,3,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,True,True,False,False,False,False,True
18.0,5.331282415,86.84034146,38987.0,4.0,16.2,44,3,3,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,False,True,False
23.0,6.286997759,73.09446805,777530.0,3.0,18.8,56,1,4,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,True,False,True,False
18.0,6.600849044,48.89396748,53563.0,5.0,19.3,45,1,5,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,False
18.0,6.923401245,80.47216201,49569.0,3.0,17.0,31,3,9,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,False,False,False,False,True,False
18.0,6.557866861,76.42598636,27043.0,4.0,22.5,5,4,3,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,False,False,False,False,False,False
21.0,4.610432841,59.58061906,75017.0,3.0,18.0,52,3,2,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,True,True,False
26.0,6.23210084,85.56023611,22080.0,3.0,15.8,17,0,0,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,True,False,False,False,False,False
25.0,4.909431536,68.75272406,41324.0,3.0,15.4,18,4,7,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,True,False,False,False,False,False,False
22.0,4.473858796,59.94649771,60948.0,6.0,7.0,30,1,5,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,True,False,False,False,False,False
19.0,6.486458324,76.98355589,54025.0,4.0,11.1,50,0,7,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,True,False,False,False,False,False,True,False,False
21.0,4.618000946,94.14152026,51924.0,4.0,18.9,41,4,0,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,False
19.0,4.39010462,87.28589874,72073.0,2.0,10.4,53,0,5,0,, Total,0.5,15.042362955000002,74.93740904,False,True,True,False,False,False,False,False,True,False,False,False,False,False
20.0,5.500271303,68.98673466,53139.0,6.0,9.6,4,3,5,1,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,False,False,True,False,False,False
18.0,4.677578824,80.38229053,53845.0,5.0,22.9,50,4,2,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,True,False,True,False,False,False,True,True
23.0,6.695356502,76.51631036,44965.0,5.0,24.5,17,1,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,True,True,False
19.0,6.739717392,90.25843426,42590.0,3.0,20.3,49,1,6,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,False,False,False,False,False,False
21.0,4.987208805,86.29800444,65554.0,6.0,23.2,21,2,2,1,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,True,False,False,True,True
25.0,4.493489553,88.05695032,24454.0,6.0,17.3,47,4,0,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,False,False,False,False,False,True
23.0,6.354569277,62.25526798,53470.0,3.0,10.9,15,4,4,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,True,False,False,False,True,True
21.0,4.874330098,86.21007276,64876.0,3.0,21.8,54,2,7,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,True,False,False,False,False
23.0,6.843038328,90.2454956,51706.0,4.0,16.9,27,3,6,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,True,False,False,False,False,True,False,False,True
18.0,6.061298237,63.00981289,75901.0,4.0,7.0,39,3,2,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,True
16.0,5.785424543,92.43988767,58991.0,5.0,19.4,50,0,5,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,True,True,False,False,False,False
20.0,4.504278561,65.46810995,28717.0,4.0,7.2,12,3,4,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,True,False,False,False,True,False,False,True,False
26.0,5.345815513,87.11359216,40649.0,6.0,20.6,27,3,3,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,False,False,False,False
21.0,5.500271303,64.25952081,69178.0,2.0,6.6,37,0,7,1,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,False,False,False,True,True,False,False,False,True
24.0,5.026471087,67.12387118,25697.0,6.0,5.2,33,0,5,1,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,False,True,False
22.0,5.500271303,99.49938703,69165.0,4.0,11.9,12,0,7,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,True,False,False,False,False,True,False,True,True
22.0,4.258547171,75.09409398,41545.0,5.0,5.6,6,2,4,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,True,False,False,True
20.0,6.218209717,94.80738034,50037.0,2.0,10.7,38,4,5,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,False,False,False,False,False,False
20.0,4.682266106,63.33787984,47242.0,2.0,10.9,57,3,2,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,False,False,True,False,False,False,False,True,False
17.0,4.887626398,65.9176639,92582.0,3.0,11.5,49,2,6,1,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,True,False,False,True,True,False,False,True,True
22.0,5.71791612,61.99556336,36315.0,4.0,18.8,45,2,6,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,False,False,False,False,True
21.0,5.36281276,71.83043807,21684.0,3.0,8.7,49,3,1,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,True,True,False,False,False,False
24.0,5.500271303,76.98631592,45045.0,5.0,6.4,27,0,2,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,False,False,False,False,True,False
22.0,4.629012452,90.36427885,42241.0,2.0,15.9,44,2,4,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,True,False,False,True,False,False
23.0,4.445031461,65.47307739,75262.0,3.0,21.4,8,3,4,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,True,False,True,False,True,False
23.0,6.63025022,73.37125763,60137.0,4.0,11.7,8,4,2,0,, Total,0.5,15.042362955000002,74.93740904,False,False,True,False,False,False,False,False,False,False,True,False,False,False
25.0,6.721956882,64.42153865,56652.0,6.0,5.7,5,2,5,1,, Total,0.5,15.042362955000002,74.93740904,False,False,True,False,False,False,False,False,False,False,True,False,True,False
17.0,5.954230074,67.13508302,34841.0,6.0,9.1,12,2,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,True,False,False,False,False,False
16.0,4.802129475,70.51577889,53750.0,5.0,10.2,59,1,9,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,False,False,False,True,False,False
21.0,6.862376906,97.88563212,50211.0,4.0,19.6,16,3,8,0,, Total,0.5,15.042362955000002,74.93740904,False,False,True,False,False,False,False,False,True,False,False,False,False,False
18.0,6.589622794,84.45506138,52984.0,3.0,19.3,9,2,0,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,True,False,False,True,False
18.0,5.203722369,74.89869786,68264.0,5.0,15.1,18,3,5,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,True,True,False,False,False,False
25.0,4.443552705,84.01030427,56842.0,4.0,22.3,39,4,9,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,False,False,False,False,False,True
21.0,5.826505972,68.83124232,70808.0,4.0,10.8,21,2,4,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,True,False,False,True,False
23.0,4.741557211,62.23864687,28001.0,6.0,8.8,15,4,3,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,False,False,False,False,False,False
22.0,6.214609832,64.02498016,47345.0,6.0,5.0,11,4,7,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,True,False,True,False,False,False
19.0,4.073169964,55.11983989,60981.0,3.0,10.0,11,0,2,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,True,False,False,False,True,False
21.0,6.303581012,72.63590158,47770.0,6.0,9.7,33,0,8,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,True,False,False,True,False,False,False,False
21.0,6.021951011,83.57077541,50391.0,4.0,6.6,9,3,8,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,False,False,False,True,False,False,False,False,False
25.0,4.839515081,74.85410167,60813.0,2.0,6.5,16,4,0,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,False,False,True,False,False,True,True
16.0,5.534616973,59.31500817,30372.0,6.0,18.8,45,0,6,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,True,False,False,False,False,False
22.0,6.67852593,64.6001224,55431.0,5.0,15.1,54,2,7,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,True,True,False,False,False,False,False
24.0,6.2354361,75.645792,66900.0,4.0,22.1,35,1,9,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,False,False,False,False,True,True
25.0,5.33076523,86.66774527,43119.0,5.0,17.1,28,1,6,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,True,False
22.0,4.99518149,88.0355379,44789.0,3.0,9.7,2,2,1,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,False,False,False,False,True,True
25.0,6.262693423,69.93001489,63628.0,2.0,15.9,24,4,6,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,True,True,False,True,False,False,False
19.0,6.283048933,100.0,42918.0,3.0,19.8,48,1,1,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,True,False,False,False,False,False
16.0,6.082187461,71.0672024,30764.0,3.0,23.7,23,4,1,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,True,False
18.0,5.895455261,81.08777015,21742.0,2.0,17.2,38,4,5,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,True,False,False
16.0,6.033313272,75.09409398,45138.0,6.0,10.0,13,1,2,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,True,False,False,True,False
24.0,5.500271303,47.51897087,37080.0,6.0,22.2,43,3,2,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,False,False,False,False,True
26.0,6.504312757,89.12690825,37959.0,5.0,15.1,6,1,0,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,False,True,False
16.0,4.430478966,67.45716388,90997.0,4.0,14.7,55,4,4,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,True,False,True,False,True,False,False,False
21.0,5.508226751,73.07574463,38453.0,3.0,15.1,11,2,0,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,True,False,False,False,True,False
19.0,5.500271303,94.11056065,33791.0,5.0,24.6,16,1,6,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,True,False,False,False,True,False
25.0,5.492357921,77.36585031,26317.0,3.0,19.3,10,0,4,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,False,True,True,False
16.0,4.725001268,62.81160333,43201.0,4.0,7.4,1,2,5,1,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,False,True,False,False
26.0,4.190424571,87.64576008,53389.0,6.0,10.6,39,2,3,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,True,False,False,True,False,False
20.0,6.877734631,85.64390787,54129.0,6.0,18.0,8,3,6,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,True,False,True,False,False,False
18.0,5.500271303,72.30912563,79899.0,4.0,21.8,52,1,4,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,True
21.0,4.808925662,69.69989543,46722.0,5.0,15.1,44,1,6,1,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,False,True,False,False,False,True,False,True,True
22.0,4.897531902,57.80888885,51539.0,2.0,14.9,17,4,3,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,False,True,False,False,False
18.0,5.709554228,67.94980847,20260.0,3.0,13.8,11,2,6,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,True,False,False,True,True,True
24.0,4.767991711,82.91874469,54460.0,5.0,16.3,33,3,7,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,False
18.0,5.679896744,61.99887243,85812.0,5.0,17.7,48,1,5,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,True,False,False,False,False,False,False,False,False,True
25.0,5.59498603,93.15407922,242.0,6.0,16.5,15,3,2,1,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,False,True,False,False,False,False,False,True,False
23.0,4.105714384,83.84931004,27175.0,3.0,6.8,40,2,1,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,True,False,False,False,True,False
26.0,6.102968692,58.29011862,31361.0,6.0,21.3,11,4,7,1,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,True,False,False,False,False,True,False,False,False,True
22.0,5.500271303,84.04287506,50468.0,2.0,14.5,50,0,4,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,False,False,True,False,True,False
18.0,6.783092263,78.32030649,37962.0,3.0,6.0,42,1,3,0,, Total,0.5,15.042362955000002,74.93740904,False,True,True,False,False,False,False,False,False,False,False,False,False,False
22.0,5.500271303,75.8220146,29386.0,6.0,8.8,59,4,2,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,True,False,False,False,True,False,True,False,False,True
16.0,5.119251877,88.81580546,72187.0,2.0,6.3,16,2,5,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,False,True,False,True,False
25.0,4.066793833,69.00093568,74010.0,4.0,12.6,1,4,0,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,True,False,False,False,False,False
21.0,6.345549316,80.56501119,63569.0,5.0,12.0,1,4,1,0,, Total,0.5,15.042362955000002,74.93740904,False,False,True,False,False,False,False,False,False,False,False,False,False,False
17.0,6.239539702,95.36593307,68000.0,5.0,16.8,54,3,0,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,False,False,False,False,False,False
19.0,5.498780306,80.93834135,31561.0,2.0,12.4,49,2,2,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,False
20.0,4.200318935,100.0,22728.0,5.0,23.3,47,2,3,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,True,False,False,False,True,False
17.0,6.088887599,71.74190988,52778.0,3.0,18.1,32,1,3,0,, Total,0.5,15.042362955000002,74.93740904,False,False,True,False,False,False,False,False,False,False,False,True,False,False
21.0,5.488100781,63.36888175,48445.0,6.0,11.6,47,1,0,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,True,False,False,False,False,False,True,False,False
19.0,6.366941245,71.57868453,55145.0,6.0,21.8,2,4,7,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,True,False,False,False,False,False,False,False,False
24.0,4.9267135,79.20336888,34010.0,5.0,16.7,23,0,3,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,False,False,False,True,True
16.0,4.562188554,82.8590755,62623.0,5.0,7.0,50,0,0,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,True,False,False,True
16.0,5.948725664,67.41725215,48294.0,2.0,6.1,19,3,7,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,True
23.0,6.980646648,65.19873643,373080.0,6.0,23.1,37,0,6,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,True,False,False,False,False,False
25.0,5.500271303,53.09340047,18292.0,2.0,23.2,17,1,4,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,False,True,False,False,False
20.0,6.455772057,92.43247126,40758.0,3.0,9.7,57,4,5,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,True,False,False,False,True
21.0,6.826457079,70.90952466,24733.0,6.0,19.2,39,4,0,0,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,False,True,False,False,True,False
23.0,5.500271303,96.34365522,14839.0,4.0,14.7,35,3,9,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,True,True,False,False,True,False
17.0,6.453481057,77.59243528,43973.0,6.0,16.0,45,2,6,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,False,False,False,False,False,False,False,True,False,False,False
26.0,4.166763509,75.99202427,40063.0,4.0,18.2,56,4,2,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,False,False,False
26.0,4.252782543,82.45217309,53962.0,5.0,18.6,24,4,8,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,False,False,False,False
18.0,5.938488583,59.00615113,66350.0,2.0,19.8,4,4,4,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,True,False,False,False,True,False
19.0,5.630283635,77.05932956,51169.0,4.0,7.0,28,0,6,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,True,False,False,False,False,False,True,False
19.0,5.887506346,83.40906012,74816.0,2.0,8.3,47,0,3,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,True,False,False,False,False,False
18.0,6.700718832,75.09409398,25227.0,4.0,16.2,57,1,3,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,True,False,False,False,False,False,True,False,False
21.0,6.233111903,87.20147863,50838.0,4.0,21.5,55,0,9,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,False,False,False,True,False,False
26.0,6.004865989,82.65885041,41623.0,3.0,9.6,12,1,3,0,, Total,0.5,15.042362955000002,74.93740904,False,True,False,True,False,False,False,False,True,False,False,False,False,False
23.0,6.757145123,98.54193839,91219.0,2.0,13.3,33,0,6,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,True,False,False,False,True,False
16.0,5.01231855,67.25708751,50686.0,4.0,13.3,33,1,8,1,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,True,False,False,True,False,False,False,False,False
23.0,4.439394766,87.24330178,69062.0,4.0,8.7,54,2,6,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,False,False,False,True
18.0,4.657944212,83.91754794,63547.0,3.0,13.2,48,4,9,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,True,False,False,False,False,False
26.0,4.673618215,89.68170468,31796.0,2.0,8.0,26,3,4,1,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,False,False,False,True,False,False,True
22.0,4.31395338,81.10599458,57941.0,3.0,5.1,31,1,3,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,True
24.0,6.04084175,91.36643941,69617.0,2.0,17.3,1,0,9,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,False,False,False,False,False,False
16.0,5.268200707,73.6698195,60977.0,3.0,9.7,54,4,0,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,True,False,False,False,True,True,False,False,True,True
19.0,5.021450105,78.75302541,54091.0,4.0,19.6,48,2,6,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,True,False,False,False,False,False,False,True,False,True,False
23.0,6.574440727,73.12731977,2009.0,3.0,23.4,55,4,9,0,, Total,0.5,15.042362955000002,74.93740904,False,False,False,False,False,False,False,True,False,True,False,False,True,True
25.0,4.531209545,82.3328868,74244.0,5.0,20.2,12,0,6,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,True,False,False,False,False,True,True,False,False,False,True
23.0,4.077713688,75.6939101,25829.0,3.0,9.6,49,0,3,1,, Total,0.5,15.042362955000002,74.93740904,True,False,True,False,False,False,False,False,True,False,False,False,True,False
26.0,6.719792067,91.17453809,58731.0,6.0,15.0,9,2,2,0,, Total,0.5,15.042362955000002,74.93740904,True,False,False,False,False,False,False,True,False,True,False,False,False,True
